,id,year,title,keywords,abstract,copyright,AU,SO,DE,DOI
55,WOS:000347153700004,2015,Impact of maintenance on life cycle impact and cost assessment for residential flooring options,SUSTAINABILITY ASSESSMENT|LCA|COVERINGS,"Most life cycle assessment (LCA) studies for flooring exclude the environmental and economic impacts incurred from the maintenance required due to uncertainty in average cleaning procedures, although some studies indicate that it may be the most significant component of the life cycle. This study investigates the impacts of maintenance on types of flooring and develops a single scoring system to compare floors based on both environmental and economic impacts. The focus of this study was on the impact of maintenance on the life cycle of flooring choices. Maintenance data was collected from trade association studies and manufacturer's recommendations. This data was compiled, along with data from previous flooring studies, to create a comprehensive life cycle inventory which was analyzed with the LCA software, SimaPro. A number of maintenance techniques and frequencies were tested in order to do a sensitivity analysis. An uncertainty analysis was completed using Monte Carlo simulations. A life cycle costing (LCC) analysis was used to evaluate the total present value cost of flooring including maintenance. Environmental and economic impacts were normalized to create a single score in order to compare the overall performance of flooring choices. Maintenance procedures may account for a significant portion of environmental and economic impacts of floorings. In the case of environmental scores, adding high maintenance to the life cycle can increase scores by anywhere from  % (hardwood) to  % (carpet). A sensitivity analysis of these scores shows that most of the score increase can be attributed to vacuuming. Maintenance costs considerably increase the total cost, accounting for  % of hardwood's total cost and about  % of costs for linoleum, vinyl, and carpet. The expected service life of the home greatly influences which flooring is best, as costs and environmental scores change dynamically over time. For the expected service life of a home of  years, carpet has the worst and linoleum has the best overall performance. Although averages for maintenance techniques are not currently known, ignoring maintenance as a part of the use phase presents a significant error in the comparison of flooring options environmentally and economically. Due in part to yearly maintenance effects, the flooring choice with the best overall performance changes dynamically depending on the expected service life remaining for the home.",,"Minne, Elizabeth|Crittenden, John C.",INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,flooring|life cycle costing|life cycle impact assessment|lifetime|maintenance phase|residential buildings|single scoring|uncertainty analysis,10.1007/s11367-014-0809-z
56,WOS:000342532200014,2014,Natural ventilation design: An analysis of predicted and measured performance,,"We present a study of natural ventilation design during the early (conceptual) stage of a building's design, based on a field study in a naturally ventilated office in California where we collected data on occupants' window use, local weather conditions, indoor environmental conditions, and air change rates based on tracer-gas decay. We performed uncertainty and sensitivity analyses to determine which design parameters have most impact on the uncertainty associated with ventilation performance predictions. Using the results of the field study along with wind-tunnel measurements and other detailed analysis, we incrementally improved our early-design-stage model. The improved model's natural ventilation performance predictions were significantly more accurate than those of the first draft early-stage-design model that employed model assumptions typical during initial design. This process highlighted significant limitations in the EnergyPlus software's models of occupant-driven window control. We conclude with recommendations on key design parameters including window control, wind pressure coefficients and weather data resolution to help improve early-design-stage predictions of natural ventilation performance using EnergyPlus. (C) ", Elsevier Ltd. All rights reserved.,"Belleri, Annamaria|Lollini, Roberto|Dutton, Spencer M.",BUILDING AND ENVIRONMENT,natural ventilation|early-design-stage|uncertainty analysis|air change rates|occupant behavior|airflow network,10.1016/j.buildenv.2014.06.009
57,WOS:000330487700021,2014,"A modified (S-1,S) inventory system for deteriorating items with Poisson demand and non-zero lead time",OPTIMAL REPLENISHMENT POLICY|PRODUCTION QUANTITY MODELS|STOCK-DEPENDENT DEMAND|OPTIMAL SELLING PRICE|VARYING DEMAND|LOT-SIZE|EOQ MODEL|SHORTAGES,"An inventory system is considered for continuous decaying items with non-zero lead time and stochastic demand when shortages are allowed and all unsatisfied demands are back-logged. In this research we consider orders as separate packages where replenishment is one-for-one and a modified base stock policy is applied. In this paper, a penalty cost is introduced for stochastic inventory models with decaying items when less than one unit of the product is delivered to the customers. The objective of the warehouse is to maximize his average profit. Since the concavity analysis of the model is extremely complicated, an upper bound is introduced and an algorithm is presented for finding the optimal solution. Finally, a numerical example is presented and sensitivity analysis is carried out for a number of important parameters.", (C) 2013 Elsevier Inc. All rights reserved.,"Alizadeh, M.|Eskandari, H.|Sajadifar, S. M.",APPLIED MATHEMATICAL MODELLING,inventory|deteriorating items|poisson demand|upper bound,10.1016/j.apm.2013.07.014
58,WOS:000394352200005,2017,Energy and environmental life cycle assessment of a high concentration photovoltaic power plant in Morocco,PAYBACK|MODULES|SYSTEMS|TIME|SI,"High concentrated photovoltaic (HCPV) technology transforms solar radiation into electricity at efficiencies far higher than conventional PV cells. The aim of this paper is to evaluate the environmental impact of a commercial HCPV plant located in Morocco by determining the impact of this technology on a wide range of environmental categories. The results are expected to contribute to a better environmental design and performance of the power plant. A complete life cycle inventory was gathered for a . MW HCPV power plant located in Casablanca (Morocco). The system was evaluated using a cradle to gate approach, considering  MWh as functional unit. ReCiPe Midpoint (World) evaluation method and Simapro Software were used for calculations. A sensitivity analysis on the life expectancy for ,  and  years was also performed. Cumulative energy demand and energy payback time were determined for each scenario. The results showed an EPBT of . years and the following main environmental impacts: climate change . kg CO eq/MWh, freshwater eutrophication . g P eq/MWh, human toxicity . kg .-DB eq/MWh, freshwater ecotoxicity . kg .-DB eq/MWh and marine ecotoxicity . g .-DB eq/kWh. Most of the impacts were associated with the extraction of raw materials and manufacturing of components, being aluminum and steel the materials with higher impacts. Normalization assigned the highest impacts to the toxicity categories, due mainly to the materials employed in the electronic devices and the aluminum used in the module manufacturing. The end-of-life stage had a significant positive effect on the performance of the plant, reducing the impact on each category by between  % (in ozone depletion) and  % (in particulate matter formation), due mainly to the recycling of steel and aluminum. The power plant components manufacturing and the electricity consumption from the grid presented a high impact in the life cycle of the plant, implying a significant importance of the local electricity mix. An adequate recycling of the materials is recommendable, since it reduces considerably the impact of the system. The sensitivity analysis revealed a significant improvement in the environmental performance when increasing lifetime expectancy from  to  years.",,"Corona, Blanca|Escudero, Lidia|Quemere, Goulven|Luque-Heredia, Ignacio|San Miguel, Guillermo",INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,cumulative energy demand (ced)|energy payback time (epbt)|high concentration photovoltaic (hcpv)|lifetime expectancy,10.1007/s11367-016-1157-y
59,WOS:000326061300005,2013,"A methodology for optimal MSW management, with an application in the waste transportation of Attica Region, Greece",MUNICIPAL SOLID-WASTE|SYSTEM|GENERATION|COLLECTION|MODEL,"The paper describes a software system capable of formulating alternative optimal Municipal Solid Wastes (MSWs) management plans, each of which meets a set of constraints that may reflect selected objections and/or wishes of local communities. The objective function to be minimized in each plan is the sum of the annualized capital investment and annual operating cost of all transportation, treatment and final disposal operations involved, taking into consideration the possible income from the sale of products and any other financial incentives or disincentives that may exist. For each plan formulated, the system generates several reports that define the plan, analyze its cost elements and yield an indicative profile of selected types of installations, as well as data files that facilitate the geographic representation of the optimal solution in maps through the use of GIS. A number of these reports compare the technical and economic data from all scenarios considered at the study area, municipality and installation level constituting in effect sensitivity analysis. The generation of alternative plans offers local authorities the opportunity of choice and the results of the sensitivity analysis allow them to choose wisely and with consensus. The paper presents also an application of this software system in the capital Region of Attica in Greece, for the purpose of developing an optimal waste transportation system in line with its approved waste management plan. The formulated plan was able to: (a) serve  Municipalities and Communities that generate nearly  million t/y of comingled MSW with distinctly different waste collection patterns, (b) take into consideration several existing waste transfer stations (WTS) and optimize their use within the overall plan, (c) select the most appropriate sites among the potentially suitable (new and in use) ones, (d) generate the optimal profile of each WTS proposed, and (e) perform sensitivity analysis so as to define the impact of selected sets of constraints (limitations in the availability of sites and in the capacity of their installations) on the design and cost of the ensuing optimal waste transfer system. The results show that optimal planning offers significant economic savings to municipalities, while reducing at the same time the present levels of traffic, fuel consumptions and air emissions in the congested Athens basin. (C) ", Elsevier Ltd. All rights reserved.,"Economopoulou, M. A.|Economopoulou, A. A.|Economopoulos, A. P.",WASTE MANAGEMENT,municipal solid wastes|msw|optimal msw transportation|optimal msw treatment|optimal msw management|software for optimal msw management|regional msw management plans|national msw management plans,10.1016/j.wasman.2013.06.016
60,WOS:000285122400004,2010,Efficient solution for Galerkin-based polynomial chaos expansion systems,STOCHASTIC PROJECTION METHOD|FINITE-ELEMENT SYSTEMS|ITERATIVE SOLUTION|LINEAR-SYSTEMS|FLUID-FLOW|MODELS,"Iterative solvers and preconditioners are widely used for handling the linear system of equations arising from stochastic finite element method (SFEM) formulations, e.g. galerkin-based polynomial chaos (G-P-C) Expansion method. Especially, Preconditioned Conjugate Gradient (PCG) solver and the Incomplete Cholesky (IC) preconditioner are shown to be adequate choices within this context. In this study, approaches for the automated adjustment of the input parameters for these tools are to be introduced. The proposed algorithms aim to enable the use of the PCG solver and IC preconditioner in a black-box fashion. As a result, the requirement of the expertise for using these tools is removed to a certain extend. Furthermore, these algorithms can be used also for the implementation purposes of SFEM's within general purpose software by increasing the ease of the use of these tools and hence leading to an improved user-comfort. (C) ", Elsevier Ltd. All rights reserved.,"Panayirci, H. M.",ADVANCES IN ENGINEERING SOFTWARE,stochastic finite elements|polynomial chaos expansion|computational efficiency|iterative solvers|preconditioners|uncertainty quantification,10.1016/j.advengsoft.2010.09.004
61,WOS:000362135900019,2015,Evaluation and comparison of open source program solutions for automatic seed counting on digital images,SOFTWARE|SHAPE|IDENTIFICATION|YIELD|SIZE,"Seed number quantification is an essential agronomic parameter conducted mostly manually or by mechanical counters, both with obvious limitations. Digital image analysis provides a reliable and robust alternative to accurately calculate many biological features. This study presents and evaluates the performance of four open-source image-analysis programs i.e. ImageJ, CellProfiler, P-TRAP and SmartGrain to count crop seeds from digital images captured by camera and scanner. It also evaluates ImageJ program for automated seed counting using macro containing RenyiEntropy threshold algorithm. Digital images of cereal crop seeds were acquired i.e. wheat, barley, maize, rye, oat, sorghum, triticale and rice. All images contained  seeds per image present in an area of approx.  cm(). RenyiEntropy threshold increased the seed count accuracy of ImageJ from digital camera images. Generally, seed counts from digital camera images of all crops were accurate, but software-crop combination had significant (p < .) difference from reference value. Among image analysis programs, ImageJ produced mostly higher seed count across all observed crops than other programs. Mean seed counts from scanned images of maize were observed only by CellProfiler and P-TRAP, with other programs inappropriate due to high inaccuracy. These results suggest CellProfiler as a reliable image analysis program for seed counting from digital images. Benchmark test was also performed to compare speed of analysis. The automated seed count produced by image analysis programs described here allows faster, reliable and reproducible analysis, compared to standard manual method. To our knowledge this is the first study on using CellProfiler program for crop seed counting from digital images.", (C) 2015 Elsevier B.V. All rights reserved.,"Mussadiq, Zohaib|Laszlo, Baranyai|Helyes, Lajos|Gyuricza, Csaba",COMPUTERS AND ELECTRONICS IN AGRICULTURE,cellprofiler|imagej|maize|p-trap|smartgrain|wheat,10.1016/j.compag.2015.08.010
62,WOS:000309627100022,2012,Life cycle assessment of TV sets in China: A case study of the impacts of CRT monitors,POLYBROMINATED DIPHENYL ETHERS|MOBILE PHONE NETWORKS|E-WASTE|PERSONAL-COMPUTER|POLLUTION|METALS|FLOW|END|AIR,"Along with the rapid increase in both production and use of TV sets in China, there is an increasing awareness of the environmental impacts related to the accelerating mass production, electricity use, and waste management of these sets. This paper aims to describe the application of life cycle assessment (LCA) to investigate the environmental performance of Chinese TV sets. An assessment of the TV set device (focusing on the Cathode Ray Tube (CRT) monitor) was carried out using a detailed modular LCA based on the international standards of the ISO  series. The LCA was constructed using SimaPro software version . and expressed with the Eco-indicator'  life cycle impact assessment method. For a sensitivity analysis of the overall LCA results, the CML method was used in order to estimate the influence of the choice of the assessment method on the results. Life cycle inventory information was compiled by Ecoinvent . databases, combined with literature and field investigations on the current Chinese situation. The established LCA study shows that the use stage of such devices has the highest environmental impact, followed by the manufacturing stage. In the manufacturing stage, the CRT and the Printed Circuit Board (PCB) are those components contributing the most environmental impacts. During the use phase, the environmental impacts are due entirely to the methods of electricity generation used to run them, since no other aspects were taken into account for this phase. The final processing step-the end-of-life stage can lead to a clear environmental benefit when the TV sets are processed through the formal dismantling enterprises in China. (C) ", Elsevier Ltd. All rights reserved.,"Song, Qingbin|Wang, Zhishi|Li, Jinhui|Zeng, Xianlai",WASTE MANAGEMENT,tv sets|crt monitor|life cycle assessment|environmental impacts|china,10.1016/j.wasman.2012.05.007
63,WOS:000395607700003,2017,Infiltration under snow cover: Modeling approaches and predictive uncertainty,ENERGY-BALANCE|HYDRAULIC CONDUCTIVITY|WATER EQUIVALENT|MELT SIMULATIONS|PILOT POINTS|TEMPERATURE|INDEX|RADIATION|PARAMETER|SURFACE,"Groundwater recharge from snowmelt represents a temporal redistribution of precipitation. This is extremely important because the rate and timing of snowpack drainage has substantial consequences to aquifer recharge patterns, which in turn affect groundwater availability throughout the rest of the year. The modeling methods developed to estimate drainage from a snowpack, which typically rely on temporally dense point-measurements or temporally-limited spatially-dispersed calibration data, range in complexity from the simple degree-day method to more complex and physically-based energy balance approaches. While the gamut of snowmelt models are routinely used to aid in water resource management, a comparison of snowmelt models' predictive uncertainties had previously not been done. Therefore, we established a snowmelt model calibration dataset that is both temporally dense and represents the integrated snowmelt infiltration signal for the Vers Chez le Brandt research catchment, which functions as a rather unique natural lysimeter. We then evaluated the uncertainty associated with the degree-day, a modified degree-day and energy balance snowmelt model predictions using the null space Monte Carlo approach. All three melt models underestimate total snowpack drainage, underestimate the rate of early and midwinter drainage and overestimate spring snowmelt rates. The actual rate of snowpack water loss is more constant over the course of the entire winter season than the snowmelt models would imply, indicating that mid-winter melt can contribute as significantly as springtime snow melt to groundwater recharge in low alpine settings. Further, actual groundwater recharge could be between  and % greater than snowmelt models suggest, over the total winter season. This study shows that snowmelt model predictions can have considerable uncertainty, which may be reduced by the inclusion of more data that allows for the use of more complex approaches such as the energy balance method. Further, our study demonstrated that an uncertainty analysis of model predictions is easily accomplished due to the low computational demand of the models and efficient calibration software and is absolutely worth the additional investment. Lastly, development of a systematic instrumentation that evaluates the distributed, temporal evolution of snowpack drainage is vital for optimal understanding and management of cold-climate hydrologic systems.", (C) 2017 Elsevier B.V. All rights reserved.,"Meeks, Jessica|Moeck, Christian|Brunner, Philip|Hunkeler, Daniel",JOURNAL OF HYDROLOGY,uncertainty|snowmelt|energy balance|day degree|recharge|karst|groundwater,10.1016/j.jhydrol.2016.12.042
64,WOS:000263990600027,2009,Life cycle assessment study of a Chinese desktop personal computer,POLYBROMINATED DIPHENYL ETHERS|MOBILE PHONE NETWORKS|E-WASTE|IMPACT ASSESSMENT|FLOW,"Associated with the tremendous prosperity in world electronic information and telecommunication industry, there continues to be an increasing awareness of the environmental impacts related to the accelerating mass production, electricity use, and waste management of electronic and electric products (e-products). China's importance as both a consumer and supplier of e-products has grown at an unprecedented pace in recent decade. Hence, this paper aims to describe the application of life cycle assessment (LCA) to investigate the environmental performance of Chinese e-products from a global level. A desktop personal computer system has been selected to carry out a detailed and modular LCA which follows the ISO  series. The LCA is constructed by SimaPro, software version . and expressed with the Eco-indicator' life cycle impact assessment method. For a sensitivity analysis of the overall LCA results, the so-called CML method is used in order to estimate the influence of the choice of the assessment method on the result Life cycle inventory information is complied by ecoinvent . databases, combined with literature and field investigations on the present Chinese situation. The established LCA study shows that that the manufacturing and the use of such devices are of the highest environmental importance. In the manufacturing of such devices, the integrated circuits (Is) and the Liquid Crystal Display (LCD) are those parts contributing most to the impact. As no other aspects are taken into account during the use phase, the impact is due to the way how the electricity is produced. The final process steps - i.e. the end of life phase - lead to a clear environmental benefit if a formal and modem, up-to-date technical system is assumed, like here in this study.", Crown Copyright (C) 2008 Published by Elsevier B.V. All rights reserved.,"Duan, Huabo|Eugster, Martin|Hischier, Roland|Streicher-Porte, Martin|Li, Jinhui",SCIENCE OF THE TOTAL ENVIRONMENT,lca|personal computer|environmental impact|electronics|china,10.1016/j.scitotenv.2008.10.063
65,WOS:000336668600061,2014,A New Algorithm for Small-Signal Analysis of DC-DC Converters,POWER CONVERTERS|STABILITY ANALYSIS|PWM CONVERTERS|A SURVEY|IMPLEMENTATION|SYSTEMS,"This paper presents a new approach for small-signal analysis of all types of dc-dc converters with any number of topological modes within a switching cycle. So far, sampled-data modeling and sensitivity analysis are mostly used for such a purpose. In both cases, the switching conditions implicitly appear in the small-signal matrices which increases the complexity of the computation for the system with a larger number of topological modes. Here, we propose an alternative approach based on Filippov's method, which studies the effects of each switching separately. It uses a shooting method with an event detector to locate a periodic steady-state, and, when the Newton-Raphson search process of the shooting method converges, it also gives the Jacobian matrix. The algorithm can be easily implemented in a software program as an analytical tool which is expected to be useful for fast and accurate frequency-domain analysis (by small-signal transfer functions) to facilitate controller design. Moreover, since it uses the Filippov's method, this algorithm can also predict the slow-and fast-timescale instabilities.",,"Mandal, Kuntal|Banerjee, Soumitro|Chakraborty, Chandan",IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS,dc-dc converters|filippov's method|resonant converters|small-signal analysis,10.1109/TII.2013.2277942
66,WOS:000269569700009,2009,Using a Monte Carlo approach to evaluate seawater intrusion in the Oristano coastal aquifer: A case study from the AQUAGRID collaborative computing platform,,"Uncertainties in the physical parameters of a groundwater system, due to the lack of direct access to the subsurface, strongly affect the design of water management policies, so that the risk of mismanagement becomes a critical factor in complex ecological and economic analyses. Stochastic modeling may help provide uncertainty quantification and also add robustness to the analysis by means of probabilistic forecasts. in this study a stochastic approach has been employed to model hydraulic conductivity of a confining formation in a multi-layered coastal aquifer system, under conditions of uncertainty. A Monte Carlo simulation, based on a coupled flow and transport groundwater D model, has been carried out to propagate the hydraulic conductivity parameter uncertainty to groundwater model outputs, namely pressure head and salt concentration. The aim of the study is to assess the risk of seawater intrusion into the aquifer by means of probabilistic threshold analysis on the simulated groundwater concentrations for different aquifer exploitation schemes. Maximum difference for nodal concentrations, with reference to homogeneous aquitard configuration, was found equal to %, proving how important can be the impact of the spatial variability of the hydraulic conductivity of the confining layer on the simulated salt concentrations. Such analysis enables to take better decisions about the management of the groundwater resource and to make additional field investigations consistent with environmental protection. The application workflow, based on the integration of both in-house developed and public domain software tools with hydrogeological data, has been deployed on a problem solving Grid platform (http://grida.crs.it). Further developments will include the planning of cost-effective additional field data acquisition based on the outcome of the stochastic model. (C) ", Elsevier Ltd. All rights reserved.,"Lecca, Giuditta|Cau, Pierluigi",PHYSICS AND CHEMISTRY OF THE EARTH,3d groundwater model|monte carlo simulation|grid computing|collaborative web platform|optimal management of coastal aquifers,10.1016/j.pce.2009.03.002
67,WOS:000383298800020,2016,Designing and implementing a multi-core capable integrated urban drainage modelling Toolkit:Lessons from CityDrain3,WASTE-WATER SYSTEM|CLIMATE-CHANGE|IDENTIFIABILITY ANALYSIS|SENSITIVITY-ANALYSIS|STORMWATER MODELS|STORAGE TANK|SEWER SYSTEM|CITY DRAIN|MANAGEMENT|UNCERTAINTY,"Integrated urban drainage modelling combines different aspects of the urban water system into a common framework. With increasing pressures of a changing climate, urban growth and economic constraints, the need for wider spread integration is necessary in the interest of a sustainable future. Greater complexity results in greater computational burden but modelling packages will, likewise, need to be flexible enough to allow incorporation of new algorithms. With advancements in modern information technology, a parallel implementation of such a modelling toolkit is mandatory while still leaving its users the flexibility of extensions. The design and implementation of the integrated modelling framework CityDrain shows that it is possible to write research code that is high-performance and extensible by many research projects. Three use case scenarios are presented to showcase the application of CityDrain. The performance advantage of parallelization (up to  times compared to its predecessor) and the scalability of the framework are also demonstrated. (C) ", Elsevier Ltd. All rights reserved.,"Burger, Gregor|Bach, Peter M.|Urich, Christian|Leonhardt, Gunther|Kleidorfer, Manfred|Rauch, Wolfgang",ADVANCES IN ENGINEERING SOFTWARE,integrated urban drainage|modelling|simulation framework|object-oriented design|multi-core|parallel computing,10.1016/j.advengsoft.2016.08.004
68,WOS:000300251600008,2012,Coupling hydrogeological with surface runoff model in a Poltva case study in Western Ukraine,HETEROGENEOUS POROUS-MEDIA|WATER-GROUNDWATER INTERACTIONS|URBAN DRAINAGE SYSTEMS|SENSITIVITY-ANALYSIS|HYDROLOGIC-RESPONSE|STREAM DEPLETION|AQUIFER RESPONSE|OVERLAND-FLOW|MASS-TRANSFER|STORM RUNOFF,"This paper presents the hydrological coupling of the software framework OpenGeoSys (OGS) with the EPA Storm Water Management Model (SWMM). Conceptual models include the Saint Venant equation for river flow, the D Darcy equations for confined and unconfined groundwater flow, a two-way hydrological coupling flux in a compartment coupling approach (conductance concept), and Lagrangian particles for solute transport in the river course. A SWMM river-OGS aquifer inter-compartment coupling flux is examined for discharging groundwater in a systematic parameter sensitivity analysis. The parameter study involves a small perturbation (first-order) sensitivity analysis and is performed for a synthetic test example base-by-base through a comprehensive range of aquifer parametrizations. Through parametrization, the test cases enables to determine the leakance parameter for simulating streambed clogging and non-ocillatory river-aquifer water exchange rates with the sequential (partitioned) coupling scheme. The implementation is further tested with a hypothetical but realistic D river-D aquifer model of the Poltva catchment, where discharging groundwater in the upland area affects the river-aquifer coupling fluxes downstream in the river course (propagating feedbacks). Groundwater contribution in the moving river water is numerically determined with Lagrangian particles. A numerical experiment demonstrates that the integrated river-aquifer model is a serviceable and realistic constituent in a complete compartment model of the Poltva catchment.",,"Delfs, Jens-Olaf|Blumensaat, Frank|Wang, Wenqing|Krebs, Peter|Kolditz, Olaf",ENVIRONMENTAL EARTH SCIENCES,integrated surface-subsurface flow modelling|urban water|conductance concept|sensitivity analysis|random walk particle tracking (rwpt)|poltva basin (western ukraine),10.1007/s12665-011-1285-4
69,WOS:000299324200005,2012,Yield improvement analysis with parameter-screening factorials,SENSITIVITY-ANALYSIS|SYSTEM|MODEL,"This paper presents a technique for the critical parameter analysis of the disk drive manufacturing process. The objective of the work is to improve the manufacturing yield by tuning the parameters that significantly affect the yield. Several techniques were studied including the sensitivity analysis framework, which is currently used at several disk drive plants. From our initial experiments, we found that the sensitivity analysis results were not sufficiently good and the interactions between parameters were not identified. We then designed a new technique based on factorial designs, the parameter-screening factorials algorithm. Our method can work with a large number of inputs within reasonable computing time, and can identify both the parameter and the interaction effects. The results can be obtained more quickly and are better in comparison with the currently used technique. Moreover, by applying the technique to the full list instead of the pre-selected list of the manufacturing parameters, we discovered that the parameters watch list previously identified by the experts should be adjusted to include some extra parameters. After the results were validated by the experts, we designed software that automates the critical parameter analysis process. The software should greatly benefit the daily yield analysis at the disk drive manufacturing plant greatly.", (C) 2011 Elsevier B.V. All rights reserved.,"Yamwong, Worraluk|Achalakul, Tiranee",APPLIED SOFT COMPUTING,critical parameter identification|yield improvement analysis|factorial designs,10.1016/j.asoc.2011.11.021
70,WOS:000245786200002,2007,Stormwater pollutant loads modelling: epistemological aspects and case studies on the influence of field data sets on calibration and verification,REGRESSION-MODELS,"In urban drainage, stormwater quality models have been used by researchers and practitioners for more than  years. Most of them were initially developed for research purposes, and have been later on implemented in commercial software packages devoted to operational needs. This paper presents some epistemological problems and difficulties with practical consequences in the application of stormwater quality models, such as simplified representation of reality, scaling-up, over-parameterisation, transition from calibration to verification and prediction, etc. Two case studies (one to estimate pollutant loads at the outlet of a catchment, one to design a detention tank to reach a given pollutant interception efficiency), with simple and detailed stormwater quality models, illustrate some of the above problems. It is hard to find, if not impossible, an ""optimum"" or ""best"" unique set of parameters values. Model calibration and verification appear to dramatically depend on the data sets used for their calibration and verification. Compared to current practice, collecting more and reliable data is absolutely necessary.",,"Bertrand-Krajewski, Jean-Luc",WATER SCIENCE AND TECHNOLOGY,calibration|epistemology|field data|modelling|sensitivity analysis|separate and combined sewers|stormwater|verification,10.2166/wst.2007.090
71,WOS:000414081000003,2017,Multi-scale equation of state computations for confined fluids,EQUILIBRIUM,"Fluid properties of five binary mixtures relevant to shale gas and light tight oil in confined nano-channels are studied. Canonical (NVT) Monte Carlo simulations are used to determine internal energies of departure of pure fluids using the RASPA software system (Dubbeldam et al., ). The linear mixing rule proposed by Lucia et al. () is used to determine internal energies of departure for mixtures, U-M(D), in confined spaces and compared to U-M(D) from direct NVT Monte Carlo simulation. The sensitivity of the mixture energy parameter, a(M), for the Gibbs-Helmholtz constrained (GHC) equation, confined fluid molar volume, V-M, and bubble point pressure are studied as a function of uncertainty in U-M(D). Results show that the sensitivity of confined fluid molar volume to % uncertainty in U-M(D) is less than % and that the GHC equation predicts physically meaningful reductions in bubble point pressure for light tight oils. (C) ", Elsevier Ltd. All rights reserved.,"Thomas, Edward|Lucia, Angelo",COMPUTERS & CHEMICAL ENGINEERING,confined fluids|monte carlo simulation|ghc equation of state|sensitivity analysis|bubble point pressure,10.1016/j.compchemeng.2017.05.028
72,WOS:000403211900001,2017,Epidemic model formulation and analysis for diarrheal infections caused by salmonella,SENSITIVITY-ANALYSIS|ECONOMIC BURDEN|UNCERTAINTY|DISEASE,"Epidemic modeling can be used to gain better understanding of infectious diseases, such as diarrhea. In the presented research, a continuous mathematical model has been formulated for diarrhea caused by salmonella. This model has been analyzed and simulated to be established in a functioning form. Elementary model analysis, such as working out the disease-free state and basic reproduction number, has been done for this model. The basic reproduction number has been calculated using the next generation matrix method. Stability analysis of the model has been done using the Routh-Hurwitz method. Sensitivity analysis and parameter estimation have been completed for the system too using MATLAB packages that work on the Latin Hypercube Sampling and Partial Rank Correlation Coefficient methods. It was established that as long as R- < , there will be no epidemic. Upon simulation using assumed parameter values, the results produced comprehended the epidemic theory and practical situations. The system was proven stable using the Routh-Hurwitz criterion and parameter estimation was successfully completed. Salmonella diarrhea has been successfully modeled and analyzed in this research. This model has been flexibly built and it can be integrated onto certain platforms to be used as a predictive system to prevent further infections of salmonella diarrhea.",,"Chaturvedi, Ojaswita|Jeffrey, Mandu|Lungu, Edward|Masupe, Shedden",SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,salmonella|epidemic modeling|model analysis|routh-hurwitz|sensitivity analysis|parameter estimation,10.1177/0037549716685409
73,WOS:000388889800001,2016,A New Software Reliability Growth Model: Multigeneration Faults and a Power-Law Testing-Effort Function,ERROR-DETECTION|OPTIMIZATION|DEPENDENCY|COST,"Software reliability growth models (SRGMs) based on a nonhomogeneous Poisson process (NHPP) are widely used to describe the stochastic failure behavior and assess the reliability of software systems. For these models, the testing-effort effect and the fault interdependency play significant roles. Considering a power-law function of testing effort and the interdependency of multigeneration faults, we propose a modified SRGM to reconsider the reliability of open source software (OSS) systems and then to validate the model's performance using several real-world data. Our empirical experiments show that the model well fits the failure data and presents a high-level prediction capability. We also formally examine the optimal policy of software release, considering both the testing cost and the reliability requirement. By conducting sensitivity analysis, we find that if the testing-effort effect or the fault interdependency was ignored, the best time to release software would be seriously delayed and more resources would be misplaced in testing the software.",,"Li, Fan|Yi, Ze-Long",MATHEMATICAL PROBLEMS IN ENGINEERING,,10.1155/2016/9276093
